Date,AAPL,MSFT,NVDA,VOO,GLD,IEF,BTC-USD
2025-04-30,211.3831024169922,391.4092712402344,108.76756286621094,502.2393798828125,303.7699890136719,91.562255859375,94207.3125
2025-05-01,212.1988067626953,421.255615234375,111.45380401611328,505.7962646484375,297.4599914550781,91.16352081298828,96492.3359375
2025-05-02,204.27069091796875,431.0393981933594,114.33976745605467,513.0479736328125,297.9800109863281,90.5515594482422,96910.0703125
2025-05-05,197.8446350097656,431.9207458496094,113.66072082519533,510.3680114746094,306.8800048828125,90.38899230957033,94748.0546875
2025-05-06,197.4666290283203,429.0885925292969,113.38111114501952,506.0229187011719,315.4800109863281,90.61848449707033,96802.4765625
2025-05-07,195.218505859375,429.1282348632813,116.89617919921876,508.3087768554688,310.75,90.85752868652344,97032.3203125
2025-05-08,196.45199584960935,433.9012451171875,117.20574951171876,511.6981506347656,304.6300048828125,90.1499481201172,103241.4609375
2025-05-09,197.48654174804688,434.4557800292969,116.48676300048828,511.0183410644531,306.8399963378906,90.21688842773438,102970.8515625
2025-05-12,209.95704650878903,444.8831787109375,122.82787322998048,528.0341186523438,298.19000244140625,89.6431655883789,102812.953125
2025-05-13,212.08859252929688,444.764404296875,129.74815368652344,531.5023193359375,299.4599914550781,89.57624053955078,104169.8125
2025-05-14,211.490966796875,448.5273742675781,135.15060424804688,532.1624755859375,293.1600036621094,89.2415771484375,103539.4140625
2025-05-15,210.61444091796875,449.5392761230469,134.64129638671875,534.7734985351562,297.8399963378906,89.8248519897461,103744.640625
2025-05-16,210.4252014160156,450.6702575683594,135.21051025390625,538.2220458984375,294.239990234375,89.85354614257812,103489.2890625
2025-05-19,207.9549865722656,455.2337951660156,135.3802947998047,538.7737426757812,298.0299987792969,89.80572509765625,105606.1796875
2025-05-20,206.04258728027344,454.5393371582031,134.1919403076172,536.8623046875,303.5799865722656,89.69097900390625,106791.0859375
2025-05-21,201.2914276123047,448.9837036132813,131.61557006835938,527.8864135742188,305.82000732421875,89.06946563720703,109678.078125
2025-05-22,200.56431579589844,451.2555541992188,132.64410400390625,528.1326904296875,303.1099853515625,89.40412139892578,111673.28125
2025-05-23,194.49838256835935,446.6126708984375,131.1062469482422,524.5659790039062,309.75,89.66230773925781,107287.796875
2025-05-27,199.4188690185547,457.0393371582031,135.31036376953125,535.3450317382812,304.5,90.03520965576172,108994.640625
2025-05-28,199.62803649902344,453.73577880859375,134.62132263183594,532.29052734375,303.8099975585937,89.7865982055664,107802.328125
2025-05-29,199.15989685058597,455.0452880859375,138.99520874023438,534.3399658203125,305.6099853515625,90.15951538085938,105641.7578125
2025-05-30,200.0563507080078,456.71197509765625,134.94090270996094,533.788330078125,303.6000061035156,90.42725372314452,103998.5703125
2025-06-02,200.90298461914065,458.3092346191406,137.187744140625,536.891845703125,311.6700134277344,90.12026977539062,105881.53125
2025-06-03,202.46676635742188,459.3013000488281,141.02236938476562,539.9364624023438,308.9100036621094,90.03392791748047,105432.46875
2025-06-04,202.0185546875,460.1941528320313,141.7213897705078,539.5916137695312,310.8999938964844,90.69585418701172,104731.984375
